Item,Description,Brand,Packaging,Ship,Weight,Volume,Qty Break,Price
19607830,Oriental Brand Sausage with Noodles Hot -F-,T.O Nam,10x25 OZ,CS,17.00,0.02,0,77.50
19705110,Fried Pork Ear,T.O Nam,20x2 OZ,CS,4.00,0.02,0,78.50
19705111,Fried Slice Pork Skin (Reg),T.O Nam,30x2.5 OZ,CS,7.00,0.05,0,47.50
19705112,Fried Slice Pork Skin (Hot),T.O Nam,30x2.5 OZ,CS,7.00,0.05,0,47.50
19705113,Fried Pork Rinds,T.O Nam,30x2.5 OZ,CS,7.00,0.05,0,47.50
30560401,Boba Black Tea Latte and Tapioca Pearl Mix -F-,Emperor,18x11.53 OZ,CS,15.00,0.02,0,93.25
,,,,,,,22,91.85
,,,,,,,88,90.92
30560403,Boba Matcha Latte and Tapioca Pearl Mix -F-,Emperor,18x11.53 OZ,CS,15.00,0.02,0,93.25
,,,,,,,22,91.85
,,,,,,,88,90.92
30560404,Boba Thai Tea and Tapioca Pearl Mix -F-,Emperor,18x11.53 OZ,CS,15.00,0.02,0,93.25
,,,,,,,22,91.85
,,,,,,,88,90.92
30760601,Pork Loaf with Pork Skin Added (Gio Bi) -F-,Asian Best,24x14 OZ,CS,25.00,0.03,0,105.25
30760603,Sliced Cooked Pork Skin (Bi Heo Tuoi) -F-,Asian Best,50x8 OZ,CS,30.00,0.03,0,111.50
30860701,Durian Seedless (1 LB) -F-,Eastern,16x1 LB,CS,21.00,0.04,0,186.00
30860703,Durian with Seed (1 LB) -F-,Eastern,16x1 LB,CS,21.00,0.04,0,160.00
30860705,Durian Monthong Whole -F-,Eastern,1x26.23 LB,CS,26.23,0.04,0,133.25
30960805,Milkfish Boneless Unseasoned Butterfly Cut -F-,Asian Best,24x21.16 OZ,CS,38.00,0.06,0,189.00
30960807,Milkfish Boneless Seasoned Butterfly Cut -F-,Asian Best,24x21.16 OZ,CS,41.00,0.06,0,203.00
30960813,Baby Milkfish Belly -F-,Asian Best,20x14.10 OZ,CS,21.00,0.03,0,223.75
31060901,Fresh Frozen Banana Leaves -F-,Asian Best,30x1 LB,CS,34.00,0.05,0,56.25
,,,,,,,10,53.44
31161001,Green Onion Pancake,Uncle Onion,20x600 G,CS,29.00,0.03,0,79.00
31161003,Basil Pancake,Uncle Onion,20x700 G,CS,35.00,0.03,0,87.25
31161005,Light Spring Onion Pancake,Uncle Onion,24x450 G,CS,28.00,0.03,0,86.00
31161007,Spring Onion Thin Pie,Uncle Onion,20x600 G,CS,30.00,0.03,0,81.00
31161009,Green Onion Thick Pie,Uncle Onion,20x625 G,CS,31.00,0.04,0,83.50
31262001,Fresh Frozen Grated Purple Yam -F-,Asian Best,20x16 OZ,CS,22.00,0.02,0,70.75
31262002,Frozen Boiled Corn -F-,Asian Best,20x600 G,CS,33.50,0.04,0,57.50
31262003,Frozen Boiled Purple Corn -F-,Asian Best,20x600 G,CS,41.00,0.04,0,57.75
31262004,Fresh Frozen Purple Corn -F-,Asian Best,20x600 G,CS,28.50,0.04,0,54.75
31262005,Fresh Frozen Lemongrass Stalks -F-,Asian Best,30x8 OZ,CS,18.00,0.02,0,38.00
31262006,Fresh Frozen Chopped Lemongrass -F-,Asian Best,30x8 OZ,CS,17.50,0.02,0,36.25
31262007,Fresh Frozen Chopped Lemongrass with Chili -F-,Asian Best,30x8 OZ,CS,17.00,0.02,0,37.00
31262008,Fresh Frozen Sliced Lemongrass -F-,Asian Best,30x8 OZ,CS,17.50,0.04,0,37.50
31262010,Frozen Grilled Banana Rice Cake -F-,Asian Best,20x16 OZ,CS,27.00,0.03,0,84.00
31262011,Frozen Coconut Banana Rice Cake -F-,Asian Best,20x16 OZ,CS,24.00,0.04,0,76.00
31262012,Frozen Coconut Bean Rice Cake -F-,Asian Best,20x16 OZ,CS,24.00,0.04,0,76.00
31262013,Frozen Sugarcane Juice Drink -F-,Asian Best,24x300 ML,CS,20.00,0.02,0,40.50
31262014,Frozen Sugarcane Juice Drink with Calamansi -F-,Asian Best,24x300 ML,CS,20.00,0.02,0,40.50
31262015,Frozen Pennywort Drink -F-,Asian Best,24x300 ML,CS,19.00,0.02,0,40.50
31262016,Frozen Mashed Durian -F-,Asian Best,30x16 OZ,CS,34.00,0.05,0,232.00
31363001,"Taro Balls with Red Bean, Boba & Taro",Star Bear,12x440 G,CS,15.00,0.02,0,85.50
31363002,"Taro Balls with Mung Bean, Boba & Barley",Star Bear,12x440 G,CS,15.00,0.02,0,85.50
40170001,Sweet Pork Longanisa -F-,Manila's Ihawan,20x12 OZ,CS,18.00,0.02,0,63.00
40170002,Hot Pork Longanisa -F-,Manila's Ihawan,20x12 OZ,CS,17.00,0.02,0,63.00
40170003,Chicken Longanisa -F-,Manila's Ihawan,20x12 OZ,CS,18.00,0.02,0,70.50
40170004,Chicken Adobo Longanisa -F-,Manila's Ihawan,20x12 OZ,CS,17.00,0.02,0,70.50
40170005,Pork Adobo Longanisa -F-,Manila's Ihawan,20x12 OZ,CS,17.00,0.02,0,63.00
40170011,Pork Tocino -F-,Manila's Ihawan,20x12 OZ,CS,17.00,0.01,0,72.50
40170012,Chicken Tocino -F-,Manila's Ihawan,20x12 OZ,CS,17.00,0.01,0,73.00
40170021,Pork Lumpia Shanghai -F-,Manila's Ihawan,12x16 OZ,CS,14.00,0.02,0,69.25
40170022,Chicken Lumpia Shanghai -F-,Manila's Ihawan,12x16 OZ,CS,14.00,0.02,0,69.25
40170031,Roast Pork Filling -F-,Manila's Ihawan,12x28.5 OZ,CS,23.00,0.03,0,82.00
40170032,Chicken Asado Siopao -F-,Manila's Ihawan,12x28.5 OZ,CS,23.00,0.03,0,82.00
60110007,Premium Vietnamese Rice Vermicelli (1 lb),Asian Best,30x1 LB,CS,33.00,0.06,0,55.50
60110009,Premium Vietnamese Rice Vermicelli (2 lb),Asian Best,12x2 LB,CS,27.00,0.05,0,46.75
60110011,Premium Hue Style Rice Vermicelli,Asian Best,12x2 LB,CS,27.00,0.05,0,47.25
60110013,Premium Vietnamese Fine Rice Vermicelli,Asian Best,30x1 LB,CS,34.00,0.07,0,65.25
60110021,Vietnamese Spring Roll Wrapper 22 cm,Asian Best,30x12 OZ,CS,25.00,0.03,0,48.00
60110023,Vietnamese Spring Roll Wrapper 25cm,Asian Best,30x12 OZ,CS,25.00,0.03,0,49.00
60110025,Vietnamese Spring Roll Wrapper 22cm (Square),Asian Best,30x12 OZ,CS,25.00,0.03,0,47.75
60120030,Vietnamese Fried Spring Roll Wrapper (Round),Asian Best,30x12 OZ,CS,25.00,0.03,0,45.50
60120031,Vietnamese Fried Spring Roll Wrapper (Square),Asian Best,30x12 OZ,CS,25.50,0.03,0,45.50
60120040,Premium Pho Noodles 1LB,Asian Best,24x1 LB,CS,28.00,0.07,0,62.50
60120041,Premium Pho Noodles 2LB,Asian Best,12x2 LB,CS,27.00,0.09,0,62.75
60120050,Premium Vietnamese Fresh Rice Vermicelli 1LB,Asian Best,30x1 LB,CS,34.00,0.06,0,57.50
60120051,Premium Vietnamese Fresh Rice Vermicelli 2LB,Asian Best,12x2 LB,CS,27.00,0.05,0,48.25
60210171,Beef Pho Flavored Soup Base,Sabico,24x12 OZ,CS,22.20,0.02,0,109.75
60210172,Chicken Pho Flavored Soup Base,Sabico,24x12 OZ,CS,21.80,0.02,0,109.75
60210173,Vegetarian Pho Soup Base,Sabico,24x12 OZ,CS,22.00,0.02,0,109.75
60210174,Beef Stew Flavored Soup Base,Sabico,24x12 OZ,CS,21.50,0.02,0,109.75
60210175,Hue Beef Flavored Soup Base,Sabico,24x12 OZ,CS,20.00,0.02,0,109.75
60210176,"Pork ""Hu Tieu"" Flavored Soup Base",Sabico,24x12 OZ,CS,21.50,0.02,0,109.75
60310220,Y-Peeler (Pink) CP-10NSE,Kyocera,1x10 PCS,CS,2.00,0.01,0,64.75
60310221,Y Peeler (Green) CP-10NGR,Kyocera,1x10 PCS,CS,2.00,0.01,0,64.75
60310222,Y Peeler (Black) CP-10NBK,Kyocera,1x10 PCS,CS,2.00,0.01,0,64.75
60311270,"4.5"" Utility Knife Black Handle (FK-110 WH-BK)",Kyocera,1x10 PCS,CS,3.00,0.01,0,191.75
60311271,"4.5"" Utility Knife Green Handle (FK-110 WH-GR)",Kyocera,1x10 PCS,CS,3.00,0.01,0,191.75
60311272,"4.5"" Utility Knife Red Handle (FK-110 WH-RD)",Kyocera,1x10 PCS,CS,3.00,0.01,0,191.75
60311280,"5"" Micro Serrated Tomato Knife (FK 125 NWH)",Kyocera,1x10 PCS,CS,3.00,0.01,0,248.75
60311290,"5.5"" Santoku Knife - Black Handle (FK 140 WH)",Kyocera,1x10 PCS,CS,4.00,0.01,0,313.25
60311291,"5.5"" Santoku Knife - Green Handle (FK 140 WH-GR)",Kyocera,1x10 PCS,CS,4.00,0.01,0,313.25
60311292,"5.5"" Santoku Knife - Red Handle (FK 140 WH-RD)",Kyocera,1x10 PCS,CS,4.00,0.01,0,313.25
60311300,"7"" Professional Chefs Knife (FK 180 WH)",Kyocera,1x10 PCS,CS,4.00,0.01,0,433.25
60311310,"3"" Black Paring Knife - Black Blade (FK 075 BK)",Kyocera,1x10 PCS,CS,2.00,0.01,0,220.25
60311320,2 Piece Gift Set - Blister Package (FK 2PC WH4),Kyocera,1x1 PC,CS,2.00,0.00,0,0.00
60311330,Double-edged Slicer w/ handguard - Black (CSN 152 NBK),Kyocera,1x5 PCS,CS,2.00,0.01,0,55.75
60311340,Wide Julienne Slicer w/ handguard - Red (CSN 182S NRD),Kyocera,1x5 PCS,CS,2.00,0.01,0,70.75
60311350,Adjustable Slicer w/ handguard - Red (CSN 202 RD),Kyocera,1x5 PCS,CS,2.00,0.01,0,70.75
60311360,Adjustable Ceramic Wide Slicer - Black (CSN-402 BK),Kyocera,1x5 PCS,CS,6.00,0.02,0,119.50
60311370,"3"" Paring Knife & Double Edge Peeler Set - Black (FK075CP11BK)",Kyocera,1x10 PCS,CS,4.00,0.01,0,161.75
60311380,Knife 3 pcs Set - Black Handle (FK-3PC-WHBK),Kyocera,1x10 PCS,CS,8.00,0.02,0,545.00
60510401,Rice Ball Cuttlefish Flavoured,Carada,24x68 G,CS,5.00,0.05,0,26.75
60510402,Rice Ball Nori Seaweed Flavoured,Carada,24x64 G,CS,5.00,0.05,0,26.25
60810801,Peeled Whole Straw Mushrooms in Brine - Large (15 OZ),Asian Best,24x15 OZ,CS,27.00,0.02,0,48.00
60810803,Peeled Straw Mushrooms Half in Brine (L),Asian Best,24x15 OZ,CS,27.00,0.02,0,46.50
60810804,Peeled Straw Mushrooms Half in Brine (M),Asian Best,24x15 OZ,CS,27.00,0.02,0,50.50
60810805,Peeled Whole Straw Mushrooms in Brine - Medium (15 OZ),Asian Best,24x15 OZ,CS,27.00,0.02,0,51.00
60810806,Broken Peeled Straw Mushrooms in Brine - Medium (15 OZ),Asian Best,24x15 OZ,CS,27.00,0.02,0,35.50
60810807,Unpeeled Whole Straw Mushrooms in Brine - Medium (15 OZ),Asian Best,24x15 OZ,CS,27.00,0.02,0,44.00
60810808,Unpeeled Half Straw Mushrooms in Brine - Medium (15 OZ),Asian Best,24x15 OZ,CS,27.00,0.02,0,45.50
60810820,Cut Young Corn in Brine - Medium (15 OZ),Asian Best,24x15 OZ,CS,27.00,0.02,0,31.00
60810821,Whole Young Corn in Brine - Medium (15 OZ),Asian Best,24x15 OZ,CS,27.00,0.02,0,35.00
60910911,Salted Egg Potato Chips (105G),Irvins,24x3.7 OZ,CS,8.00,0.06,0,164.25
60910912,Salted Egg Potato Chips (230G),Irvins,12x8.1 OZ,CS,8.00,0.06,0,156.25
60910931,Spicy Salted Egg Potato Chips - Small,Irvins,24x3.7 OZ,CS,8.00,0.06,0,164.25
60910941,Salted Egg CrunchyRoll Cracker Snack - Small,Irvins,24x4.2 OZ,CS,9.00,0.06,0,176.25
60910951,Salted Egg Salmon Skin - Small,Irvins,24x3.70 OZ,CS,8.00,0.06,0,175.25
60910952,Salted Egg Salmon Skin - Large,Irvins,12x8.10 OZ,CS,8.00,0.06,0,163.25
60910953,Salted Egg Salmon Skin - Mini,Irvins,24x50 G,CS,13.00,0.03,0,0.00
60910954,Hot Boom Spicy Salted Egg Salmon Skin - Small,Irvins,24x3.70 OZ,CS,8.00,0.06,0,175.25
60910956,Black Pepper Salmon Skin Chips,Irvins,24x3.7 OZ,CS,8.00,0.06,0,176.00
61011001,Salted Ground Mud Fish In Brine,Asian Best,24x14.10 OZ,CS,35.00,0.02,0,107.75
61011003,Salted Boneless Gourami Fish In Brine,Asian Best,24x15.16 OZ,CS,37.00,0.02,0,96.75
61011005,Salted Ground Gourami Fish In Brine,Asian Best,24x14.10 OZ,CS,35.00,0.02,0,85.25
61011009,Salted Fourfinger Threadfin In Soya Bean Oil,Asian Best,24x13.05 OZ,CS,33.00,0.02,0,149.50
61011015,Pickled Vegetables In Brine,Asian Best,24x14.10 OZ,CS,35.00,0.02,0,61.75
61011017,Pickled Leek In Vinegar,Asian Best,12x28.57 OZ,CS,34.00,0.02,0,77.25
61011021,Pickled Ambarella in Vinegar,Asian Best,12x28.57 OZ,CS,33.00,0.02,0,57.00
61011023,Pickled Garlic in Vinegar,Asian Best,24x13.05 OZ,CS,33.00,0.02,0,76.00
61011025,Pickled Cattails with Chili in Vinegar,Asian Best,24x13.40 OZ,CS,35.00,0.02,0,72.25
61011027,Pickled Eggplant in Brine,Asian Best,24x12.70 OZ,CS,33.00,0.02,0,53.00
61011031,Pickled Anchovy Fish with Chili,Asian Best,24x14.10 OZ,CS,36.00,0.02,0,72.25
61011033,Salted Mud Fish Fillet in Brine,Asian Best,24x15.17 OZ,CS,37.00,0.02,0,139.25
61011037,Pickled Cucumber in Brine,Asian Best,24x15.17 OZ,CS,38.00,0.02,0,58.25
61311301,Medicated Oil 24ml,Eagle,12x12x24 ML,CS,30.00,0.03,0,509.50
,,,,,,,60,489.12
,,,,,,,120,479.44
,,,,,,,180,469.50
61311302,Medicated Oil 24ml WINTER Promo Pack,Eagle,12x12x24 ML,CS,35.00,0.03,0,509.75
,,,,,,,60,489.36
,,,,,,,120,479.67
,,,,,,,180,469.73
61311303,Medicated Oil 24ml SUMMER Promo Pack,Eagle,12x12x24 ML,CS,35.00,0.03,0,509.75
,,,,,,,60,489.36
,,,,,,,120,479.67
,,,,,,,180,469.73
61311305,Aromatic Medicated Oil 24ml,Eagle,12x12x24 ML,CS,30.00,0.03,0,509.50
,,,,,,,60,489.12
,,,,,,,120,479.44
,,,,,,,180,469.50
61311306,Refresh Medicated Oil 24ml,Eagle,12x12x24 ML,,29.80,0.03,0,509.50
,,,,,,,60,489.12
,,,,,,,120,479.44
,,,,,,,180,469.50
61311311,Medicated Oil 36ml,Eagle,12x12x36 ML,CS,44.00,0.04,0,638.00
,,,,,,,3,625.88
61311321,Eucalyptus Oil (Dau Khuynh Diep) 30ml,Eagle,12x12x30 ML,CS,40.00,0.04,0,387.25
,,,,,,,3,379.89
61311322,Eucalyptus Oil 30ml Promo Pack,Eagle,12x10x30 ML,CS,41.00,0.04,0,329.75
,,,,,,,3,323.48
61311331,Muscle Rub 85ml,Eagle,4x12x85 ML,CS,14.00,0.02,0,219.50
61311333,Green Balm 20g,Eagle,6x12x20 G,CS,13.00,0.01,0,152.25
61311335,Muscular Balm 20g,Eagle,6x12x20 G,CS,13.00,0.01,0,150.25
61411401,Coconut Cream Powder-Premium Light Formula,Cocoking,6x12x50 G,CS,10.00,0.02,0,52.50
61411403,Coconut Cream Powder-Premium Rich Formula,Cocoking,6x12x50 G,CS,10.00,0.02,0,54.50
61411405,Coconut Cream Powder-Premium Extra Rich Formula,Cocoking,6x12x50 G,CS,10.00,0.02,0,56.50
61711801,Ramune Plain,Hata,30x200 ML,CS,32.00,0.02,0,49.00
61711802,Ramune Strawberry,Hata,30x200 ML,CS,32.00,0.02,0,49.00
61711803,Ramune Melon,Hata,30x200 ML,CS,32.00,0.02,0,49.00
61711804,Ramune Pineapple,Hata,30x200 ML,CS,32.00,0.02,0,49.00
61711805,Ramune Blueberry,Hata,30x200 ML,CS,32.00,0.02,0,49.00
61711806,Ramune Orange,Hata,30x200 ML,CS,32.00,0.02,0,49.00
61711807,Ramune Lychee,Hata,30x200 ML,CS,32.00,0.02,0,49.00
61711808,Ramune Yuzu,Hata,30x200 ML,CS,32.00,0.02,0,49.00
62112801,Papatonk Shrimp Crackers Original Flavor,Papatonk,24x85 G,CS,6.50,0.06,0,60.75
,,,,,,,3,57.71
62112802,Papatonk Shrimp Crackers Hot Chili Lime Flavor,Papatonk,24x85 G,CS,6.10,0.06,0,60.75
,,,,,,,3,57.71
62112803,Papatonk Shrimp Crackers Seaweed Flavor,Papatonk,24x85 G,CS,6.10,0.06,0,60.75
,,,,,,,3,57.71
Additional_Expense,Additional_Expense,,,,0.01,0.00,0,0.00
ARADJT,A/R Adjustment,,,,,0.00,0,0.00
CHKFEE,Return Check Fee,,,,,0.00,0,0.00
Debtors_Migration,Debtors_Migration,,,,,0.00,0,0.00
DELFRI,Delivery/Freight Charge,,,,,0.00,0,0.00
DISRET,Discount Return CHeck,,,,,0.00,0,0.00
Empty_Box,Empty Box,,,,0.01,0.00,0,0.00
Foreign_Exchange_Adj,Foreign Exchange Adjustment,,,,0.01,0.00,0,0.00
Indomie_AP,Indomie_AP,,,,0.01,0.00,0,0.00
LC_Ocean Freight,LC_Ocean Freight,,,,0.01,0.00,0,0.00
LC_Trucking,LC_Trucking,,,,0.01,0.00,0,0.00
Marketing_Sample,Marketing Sample,,,,0.01,0.00,0,0.00
Misc_Allowance_PO,Misc Allowance for Purchasing,,,,0.01,0.00,0,0.00
Miscellaneous items,Miscellaneous products,,,,0.01,0.00,0,0.00
Penny_Adjustment,Penny_Adjustment,,,,0.01,0.00,0,0.00
Promotion_Discount,Promotion_Discount,,,,0.00,0.00,0,0.00
RETCHK,Return Check,,,,,0.00,0,0.00
SlipSheet,SlipSheet,,,,0.01,0.00,0,0.00
TRNFEE,Transaction Fee,,,,,0.00,0,0.00
Vendor_MKT_Support,Vendor_MKT_Support,,,,0.01,0.00,0,0.00
Vendor_Rebate Program,Vendor_Rebate Program,,,,0.01,0.00,0,0.00
